year,month,day,t(day),p(day),t(night),p(night),wspeed,wdir
2019,2,13,0,740,-2,746,4,Ю
2019,2,14,-2,754,-9,755,2,З
2019,2,15,2,745,1,745,5,З
2019,2,16,4,745,-2,744,3,СЗ
2019,2,17,5,733,1,735,3,З
2019,2,18,-1,746,-4,750,5,С
2019,2,19,-2,748,-2,746,3,ЮЗ
2019,2,20,1,738,1,737,3,ЮЗ
2019,2,21,-2,733,-5,735,4,З
2019,2,22,-9,746,-9,752,6,С
2019,2,23,-6,758,-11,757,2,СЗ
2019,2,24,-3,753,-2,751,3,ЮЗ
2019,2,25,3,740,1,739,2,СЗ
2019,2,26,2,737,1,740,2,С
2019,2,27,-2,743,-5,740,2,СЗ
2019,2,28,0,725,0,725,3,ЮЗ
2019,3,1,1,725,-1,729,2,С
2019,3,2,-4,739,-9,740,3,СЗ
2019,3,3,-4,734,-2,734,4,ЮЗ
2019,3,4,-1,733,-1,734,2,ЮЗ
2019,3,5,3,730,1,728,5,Ю
2019,3,6,-3,739,-7,747,5,СЗ
2019,3,7,-3,755,-6,753,4,Ю
2019,3,8,1,746,2,743,5,Ю
2019,3,9,6,740,1,743,4,ЮЗ
2019,3,10,2,737,1,735,3,ЮЗ
2019,3,11,3,732,1,733,2,ЮЗ
2019,3,12,2,740,-3,742,3,З
2019,3,13,-3,744,-6,746,2,З
2019,3,14,-1,750,-4,750,3,Ю
2019,3,15,2,749,-1,747,4,Ю
2019,3,16,0,741,-1,741,2,ЮВ
2019,3,17,2,746,1,749,2,Ю
2019,3,18,2,754,1,753,3,Ю
2019,3,19,5,752,3,753,5,Ю
2019,3,20,4,753,2,754,2,ЮЗ
2019,3,21,4,750,1,751,2,З
2019,3,22,1,740,0,742,5,Ю
2019,3,23,4,750,2,751,3,С
2019,3,24,1,744,0,741,4,Ю
2019,3,25,6,740,1,742,3,СЗ
2019,3,26,5,740,1,741,2,Ю
2019,3,27,5,746,0,749,3,З
2019,3,28,3,750,-1,751,4,СЗ
2019,3,29,4,747,1,746,2,ЮЗ
2019,3,30,6,744,3,746,3,З
2019,3,31,11,743,7,742,4,Ю
2019,4,1,8,748,1,751,3,СЗ
2019,4,2,9,755,3,756,4,С
2019,4,3,10,754,5,753,3,СВ
2019,4,4,10,751,6,751,2,СВ
2019,4,5,4,752,2,753,1,СВ
2019,4,6,3,755,1,754,2,В
2019,4,7,6,752,3,752,2,З
2019,4,8,13,749,10,749,3,ЮВ
2019,4,9,17,746,12,746,5,Ю
2019,4,10,17,745,10,746,4,Ю
2019,4,11,7,749,6,749,3,С
2019,4,12,5,749,3,750,4,С
2019,4,14,1,752,2,752,3,СВ
2019,4,15,13,754,8,755,3,СВ
2019,4,16,14,753,9,755,3,СВ
2019,4,17,10,759,3,759,3,СВ
2019,4,18,11,756,6,756,1,СВ
2019,4,19,12,758,6,757,2,СВ
2019,4,20,14,754,6,755,1,СЗ
2019,4,21,18,755,10,756,2,С
2019,4,22,17,757,10,756,2,С
2019,4,23,18,755,13,755,4,СЗ
2019,4,24,23,755,16,755,2,СЗ
2019,4,25,24,752,16,752,3,СЗ
2019,4,26,22,751,14,750,3,С
2019,4,27,19,745,16,742,1,СВ
2019,4,28,10,746,6,749,4,СВ
2019,4,29,11,752,5,752,1,СЗ
2019,4,30,11,750,6,749,1,СЗ
2019,5,1,16,746,10,743,4,Ю
2019,5,2,10,734,9,735,3,Ю
2019,5,3,15,737,11,738,4,ЮЗ
2019,5,4,14,745,9,746,2,СЗ
2019,5,5,21,748,17,748,4,Ю
2019,5,6,25,746,19,744,2,Ю
2019,5,7,25,743,16,743,2,ЮЗ
2019,5,8,27,744,19,745,3,Ю
2019,5,9,27,746,19,747,3,ЮВ
2019,5,10,27,746,24,743,1,Ю
2019,5,11,21,748,13,750,4,Ю
2019,5,12,20,754,15,754,1,С
2019,5,13,22,751,19,750,3,СЗ
2019,5,14,26,748,19,749,2,С
2019,5,15,17,749,17,749,2,С
2019,5,16,19,752,14,753,3,С
2019,5,17,17,754,9,752,2,С
2019,5,18,21,749,15,749,3,СЗ
2019,5,19,20,749,15,750,4,С
2019,5,20,19,752,11,751,3,С
2019,5,21,21,751,15,749,1,Ю
2019,5,22,25,744,17,743,3,ЮЗ
2019,5,23,25,739,15,740,3,З
2019,5,24,15,746,10,747,1,В
2019,5,25,17,745,15,743,1,ЮВ
2019,5,26,14,741,13,740,1,ЮВ
2019,5,27,21,745,17,746,4,З
2019,5,28,27,749,21,749,2,ЮЗ
2019,5,29,28,751,22,750,3,ЮЗ
2019,5,30,28,751,21,750,3,ЮЗ
2019,5,31,15,749,17,748,1,З
2019,6,1,24,748,15,749,3,С
2019,6,2,23,749,19,747,3,ЮЗ
2019,6,3,23,749,16,752,3,СЗ
2019,6,4,21,755,15,755,2,Ю
2019,6,5,24,755,16,754,2,ЮЗ
2019,6,6,28,754,18,753,2,ЮЗ
2019,6,8,30,754,20,753,1,СВ
2019,6,9,31,754,21,752,2,ЮЗ
2019,6,10,29,752,22,752,2,З
2019,6,11,28,752,21,752,2,С
2019,6,12,27,749,18,750,3,С
2019,6,13,19,755,13,755,2,С
2019,6,14,19,750,19,746,3,СЗ
2019,6,15,17,747,14,747,1,С
2019,6,16,20,747,17,747,3,С
2019,6,17,24,747,19,746,2,СЗ
2019,6,18,25,746,19,746,2,З
2019,6,19,28,748,19,748,2,СЗ
2019,6,20,29,749,20,749,2,З
2019,6,21,30,750,22,749,2,З
2019,6,22,32,749,24,749,3,ЮЗ
2019,6,23,29,750,25,750,2,С
2019,6,24,25,752,21,753,3,С
2019,6,25,25,755,18,755,3,СЗ
2019,6,26,23,752,14,749,1,З
2019,6,27,16,740,17,735,1,В
2019,6,28,17,730,12,731,3,ЮЗ
2019,6,29,11,737,10,740,4,З
2019,6,30,19,741,15,742,2,СЗ
2019,7,1,22,741,21,739,4,Ю
2019,7,2,25,738,19,740,3,СЗ
2019,7,3,23,740,17,741,5,З
2019,7,4,18,743,14,743,4,З
2019,7,5,22,743,16,742,2,З
2019,7,6,20,737,12,737,2,З
2019,7,7,19,739,17,738,3,З
2019,7,8,22,739,16,738,2,Ю
2019,7,9,20,737,14,737,4,З
2019,7,10,18,736,15,737,2,З
2019,7,11,19,737,14,739,2,СЗ
2019,7,12,20,741,17,741,3,Ю
2019,7,13,17,743,13,744,2,С
2019,7,14,20,744,13,745,0,Ш
2019,7,15,23,744,15,745,2,З
2019,7,16,26,743,19,744,1,В
2019,7,17,18,741,16,740,2,СВ
2019,7,18,22,741,16,742,4,ЮЗ
2019,7,19,21,743,17,743,4,ЮЗ
2019,7,20,23,746,16,747,5,З
2019,7,21,23,749,17,749,3,З
2019,7,22,26,748,17,747,2,С
2019,7,23,22,745,20,745,3,Ю
2019,7,24,19,746,18,746,1,З
2019,7,25,22,747,20,748,2,В
2019,7,26,27,747,23,747,3,СВ
2019,7,27,28,744,20,743,3,С
2019,7,28,26,740,22,739,3,С
2019,7,30,17,740,12,739,3,СЗ
2019,7,31,13,736,10,739,4,СЗ
2019,8,1,16,742,13,742,3,СЗ
2019,8,2,16,740,12,740,2,СЗ
2019,8,3,16,739,14,739,2,З
2019,8,4,16,739,9,740,3,СЗ
2019,8,5,12,737,12,738,2,СЗ
2019,8,6,16,741,11,743,3,СЗ
2019,8,7,18,746,17,745,1,С
2019,8,8,25,743,22,740,2,Ю
2019,8,9,19,739,18,740,5,ЮЗ
2019,8,10,14,739,13,743,3,СЗ
2019,8,11,19,746,12,747,3,С
2019,8,12,21,750,14,750,3,СЗ
2019,8,13,26,748,22,746,2,ЮЗ
2019,8,14,22,747,15,747,3,СЗ
2019,8,15,32,743,21,746,3,ЮЗ
2019,8,16,18,746,16,746,1,СВ
2019,8,17,19,745,18,743,2,В
2019,8,18,22,745,15,746,4,ЮЗ
2019,8,19,20,750,18,752,2,З
2019,8,20,26,753,18,754,1,С
2019,8,21,28,754,20,754,1,СВ
2019,8,22,28,752,19,754,2,ЮЗ
2019,8,23,23,757,14,757,2,СВ
2019,8,24,24,754,18,753,3,З
2019,8,25,20,755,15,758,3,С
2019,8,26,20,757,13,755,2,З
2019,8,27,22,750,16,751,4,СЗ
2019,8,28,17,755,10,757,4,С
2019,8,29,21,755,15,754,3,З
2019,8,30,24,752,15,752,2,С
2019,8,31,22,752,14,752,1,СВ
2019,9,1,24,749,15,749,2,СЗ
2019,9,2,21,748,17,749,1,С
2019,9,3,24,749,17,749,1,СВ
2019,9,4,24,748,18,748,2,ЮВ
2019,9,5,19,749,18,750,1,ЮВ
2019,9,6,26,750,15,751,3,Ю
2019,9,7,18,754,13,755,1,З
2019,9,8,22,756,14,757,1,СВ
2019,9,9,23,757,14,757,1,СВ
2019,9,10,27,758,19,758,2,ЮВ
2019,9,11,26,759,15,758,3,Ю
2019,9,12,27,757,15,755,3,ЮЗ
2019,9,13,27,751,15,749,3,З
2019,9,14,16,747,11,749,4,З
2019,9,15,14,747,12,744,3,З
2019,9,16,15,736,12,737,4,З
2019,9,17,15,735,9,737,4,З
2019,9,18,12,735,8,734,2,ЮЗ
2019,9,19,13,743,7,745,2,СЗ
2019,9,20,12,746,7,746,1,С
2019,9,21,11,746,3,744,2,СЗ
2019,9,22,8,734,4,737,5,СЗ
2019,9,23,8,746,4,748,4,СЗ
2019,9,24,7,749,3,749,2,З
2019,9,25,8,750,4,750,1,ЮЗ
2019,9,26,13,749,5,748,2,ЮЗ
2019,9,27,14,747,10,748,2,З
2019,9,28,12,750,7,750,2,СЗ
2019,9,29,12,745,9,743,4,Ю
2019,9,30,14,740,13,738,4,ЮЗ
2019,10,1,15,734,12,738,3,ЮЗ
2019,10,2,16,743,14,744,6,Ю
2019,10,3,20,745,14,743,5,Ю
2019,10,4,16,741,9,743,4,З
2019,10,5,10,745,5,746,2,С
2019,10,6,2,737,1,737,5,С
2019,10,7,3,743,1,746,5,З
2019,10,8,3,749,-2,749,2,З
2019,10,9,5,746,5,744,5,Ю
2019,10,10,8,745,10,740,3,Ю
2019,10,11,12,745,10,746,2,З
2019,10,12,13,746,11,743,5,ЮЗ
2019,10,13,13,745,9,746,3,З
2019,10,14,14,749,17,743,1,ЮЗ
2019,10,15,13,751,7,754,4,С
2019,10,16,9,757,7,755,3,Ю
2019,10,17,18,749,13,748,4,ЮЗ
2019,10,18,15,749,11,750,3,З
2019,10,19,15,753,11,753,2,ЮЗ
2019,10,20,19,753,13,753,3,Ю
2019,10,21,17,750,14,750,4,ЮЗ
2019,10,22,11,754,6,752,1,З
2019,10,23,15,748,12,750,4,З
2019,10,24,12,752,8,752,1,З
2019,10,25,11,754,7,752,1,З
2019,10,26,11,748,9,747,4,ЮЗ
2019,10,27,12,740,12,738,4,ЮЗ
2019,10,28,9,743,3,745,4,СЗ
2019,10,29,4,745,4,743,2,Ю
2019,10,30,0,743,-2,747,3,СЗ
2019,10,31,-2,752,-3,753,3,СЗ
2019,11,1,1,749,0,749,5,ЮЗ
2019,11,2,3,751,1,752,2,З
2019,11,3,1,747,2,746,6,Ю
2019,11,4,7,743,7,743,6,Ю
2019,11,5,12,737,12,736,4,Ю
2019,11,6,11,738,12,736,5,Ю
2019,11,7,10,745,5,747,3,ЮЗ
2019,11,8,5,752,3,755,1,С
2019,11,9,3,758,3,756,2,ЮВ
2019,11,10,7,755,5,755,4,Ю
2019,11,11,5,749,5,748,4,Ю
2019,11,12,7,753,4,756,4,СЗ
2019,11,13,5,760,2,760,2,Ю
2019,11,14,6,760,2,761,3,Ю
2019,11,15,2,761,1,760,3,Ю
2019,11,16,2,758,2,758,3,Ю
2019,11,17,5,759,4,759,2,Ю
2019,11,18,2,758,2,758,1,ЮЗ
2019,11,19,3,760,4,761,1,СВ
2019,11,20,-1,768,-7,770,2,В
2019,11,21,-6,773,-9,773,2,Ю
2019,11,22,-3,771,-9,770,1,Ю
2019,11,23,-3,768,-8,767,1,Ю
2019,11,24,-2,764,-6,764,2,Ю
2019,11,25,-1,761,-4,759,2,Ю
2019,11,26,-2,755,-4,754,2,Ю
2019,11,27,-2,750,-3,749,3,Ю
2019,11,28,-2,749,-2,748,2,Ю
2019,11,29,0,745,0,743,4,ЮВ
2019,11,30,2,737,2,738,3,Ю
2019,12,1,-2,745,-7,748,2,СЗ
2019,12,2,-3,749,-3,747,3,ЮЗ
2019,12,3,-2,743,-4,744,2,Ю
2019,12,4,-2,745,-3,743,4,ЮЗ
2019,12,5,1,745,1,744,3,ЮЗ
2019,12,6,2,743,0,741,4,ЮЗ
2019,12,7,1,743,-2,742,4,Ю
2019,12,8,1,740,1,743,3,ЮЗ
2019,12,9,2,743,2,743,6,Ю
2019,12,10,2,748,1,749,4,Ю
2019,12,11,3,752,1,754,0,Ш
2019,12,12,1,755,1,754,1,ЮЗ
2019,12,13,-2,751,-2,751,2,ЮВ
2019,12,14,-3,750,-2,749,2,ЮВ
2019,12,15,1,746,1,743,3,ЮВ
2019,12,16,1,744,1,743,4,Ю
2019,12,17,1,748,1,746,2,Ю
2019,12,19,5,741,3,745,6,З
2019,12,20,1,751,-2,751,2,З
2019,12,21,1,746,0,745,4,Ю
2019,12,23,4,742,4,743,3,Ю
2019,12,24,0,746,1,746,3,Ю
2019,12,25,-1,745,-2,746,2,ЮВ
2019,12,26,-2,744,-3,744,0,Ш
2019,12,27,-3,743,-4,745,1,С
2019,12,28,-4,752,-4,754,3,С
2019,12,29,-6,758,-6,758,1,СВ
2019,12,30,-3,749,-3,741,6,ЮЗ
2019,12,31,0,732,0,732,2,ЮЗ
2020,1,1,-2,742,-6,746,5,С
2020,1,2,-1,743,0,744,3,ЮЗ
2020,1,3,1,746,-1,745,5,ЮЗ
2020,1,4,-1,738,-1,737,5,ЮЗ
2020,1,5,1,746,-5,749,1,З
2020,1,6,0,755,-3,755,1,З
2020,1,7,-2,755,-2,755,2,ЮЗ
2020,1,8,0,753,0,752,3,ЮЗ
2020,1,9,-1,745,1,746,3,ЮЗ
2020,1,10,0,748,0,748,2,ЮЗ
2020,1,11,-2,745,-2,747,2,В
2020,1,12,-4,748,-2,744,3,Ю
2020,1,13,2,742,1,745,3,З
2020,1,14,0,751,0,752,2,З
2020,1,15,1,755,1,753,5,ЮЗ
2020,1,16,1,750,1,751,5,ЮЗ
2020,1,17,3,755,2,756,1,З
2020,1,18,1,755,-2,755,2,ЮЗ
2020,1,19,-1,756,-2,757,2,З
2020,1,20,2,754,1,753,3,З
2020,1,21,1,741,2,736,3,З
2020,1,22,1,733,-1,732,4,З
2020,1,23,-5,740,-7,743,3,СЗ
2020,1,24,-3,739,0,736,4,ЮЗ
2020,1,25,2,734,0,734,3,З
2020,1,26,0,744,-1,743,4,З
2020,1,27,0,746,-3,749,3,С
2020,1,28,-3,746,-2,745,3,ЮВ
2020,1,29,0,743,0,742,2,ЮВ
2020,1,30,1,734,1,734,4,Ю
2020,1,31,1,737,-1,738,1,ЮЗ
2020,2,1,0,740,0,740,1,В
2020,2,2,1,732,2,728,5,Ю
2020,2,3,2,725,1,726,4,З
2020,2,4,-1,730,-2,732,3,ЮЗ
2020,2,5,-3,741,-8,744,4,СЗ
2020,2,7,-8,741,-9,745,4,СЗ
2020,2,8,-9,751,-15,753,2,СЗ
2020,2,9,-4,753,-3,751,4,ЮЗ
2020,2,10,-2,743,-4,740,7,Ю
2020,2,11,-1,734,1,735,7,Ю
2020,2,12,-4,738,-4,740,4,ЮВ
2020,2,13,-4,742,-7,744,0,Ш
2020,2,14,1,749,0,752,2,ЮЗ
2020,2,15,3,756,-4,758,2,ЮЗ
2020,2,16,0,757,2,754,4,ЮЗ
2020,2,17,3,746,3,746,7,Ю
2020,2,18,2,746,1,744,3,Ю
2020,2,19,4,744,2,746,3,З
2020,2,20,5,751,1,752,2,ЮЗ
2020,2,21,6,753,0,754,2,Ю
2020,2,22,5,755,0,752,4,Ю
2020,2,23,0,735,1,734,6,ЮЗ
2020,2,24,3,734,-1,734,3,Ю
2020,2,25,3,736,-2,738,4,СЗ
2020,2,26,0,734,1,734,5,Ю
2020,2,27,2,734,2,733,4,Ю
2020,2,28,2,736,0,737,1,З
2020,2,29,3,741,0,743,4,З
2020,3,1,4,747,3,746,5,Ю
2020,3,2,4,746,3,748,6,ЮЗ
2020,3,3,3,746,1,746,3,Ю
2020,3,4,5,750,3,752,0,Ш
2020,3,5,5,750,2,751,5,ЮВ
2020,3,6,6,746,5,747,7,Ю
2020,3,7,6,748,5,747,4,ЮВ
2020,3,8,8,748,7,750,3,ЮЗ
2020,3,9,9,752,5,751,1,ЮВ
2020,3,10,15,744,8,744,2,З
2020,3,11,12,736,10,734,5,Ю
2020,3,12,9,737,7,737,4,З
2020,3,13,7,733,4,737,7,З
2020,3,14,8,737,3,736,3,З
2020,3,15,-2,743,-3,748,5,СЗ
2020,3,16,4,755,2,753,3,З
2020,3,17,10,754,5,755,4,ЮЗ
2020,3,18,10,754,5,752,5,ЮЗ
2020,3,19,12,743,8,743,4,З
2020,3,20,6,746,3,747,4,СЗ
2020,3,21,2,749,-1,752,3,С
2020,3,22,0,758,-3,759,4,СВ
2020,3,23,1,760,-3,761,4,С
2020,3,24,4,758,-1,760,4,СЗ
2020,3,25,10,761,4,761,4,З
2020,3,26,16,759,5,760,3,З
2020,3,27,15,760,8,758,1,С
2020,3,28,16,752,11,750,4,Ю
2020,3,29,17,743,12,742,5,Ю
2020,3,30,12,739,2,741,5,С
2020,3,31,-2,743,-4,745,4,С
2020,4,1,3,741,2,740,5,З
2020,4,2,6,740,4,741,3,З
2020,4,3,11,742,8,741,6,ЮЗ
2020,4,4,10,746,2,750,3,З
2020,4,5,4,752,-1,754,3,С
2020,4,6,4,758,0,760,4,С
2020,4,7,8,761,4,757,3,З
2020,4,8,15,746,10,749,4,З
2020,4,9,15,747,10,744,3,З
2020,4,10,11,743,5,745,4,СЗ
2020,4,11,5,746,2,748,4,С
2020,4,12,4,749,-1,750,4,С
2020,4,13,15,743,11,741,5,ЮЗ
2020,4,14,15,738,4,740,3,ЮЗ
2020,4,15,5,736,1,737,2,З
2020,4,16,7,732,5,728,6,ЮЗ
2020,4,17,8,735,0,737,4,З
2020,4,18,5,741,2,743,4,З
2020,4,19,7,745,3,746,2,Ю
2020,4,20,5,747,4,748,2,С
2020,4,21,10,745,8,744,6,С
2020,4,22,2,743,3,746,4,СЗ
2020,4,23,11,741,5,741,5,СЗ
2020,4,24,11,738,9,735,2,ЮЗ
2020,4,25,12,734,6,735,2,З
2020,4,26,6,738,4,739,1,СВ
2020,4,27,9,738,4,740,2,СВ
2020,4,28,9,743,4,743,3,СЗ
2020,4,29,17,735,11,738,5,З
2020,4,30,9,745,5,746,2,СЗ
2020,5,1,8,747,6,747,2,В
2020,5,2,16,748,13,747,2,ЮВ
2020,5,3,24,746,17,747,4,Ю
2020,5,4,25,746,19,746,4,Ю
2020,5,5,24,744,18,743,2,ЮВ
2020,5,6,15,740,15,739,3,ЮВ
2020,5,7,21,739,15,740,5,Ю
2020,5,8,10,744,10,744,1,СЗ
2020,5,9,14,743,12,741,1,С
2020,5,10,16,736,13,739,5,С
2020,5,11,19,742,14,741,1,ЮЗ
2020,5,12,25,736,15,735,6,Ю
2020,5,13,11,745,6,746,4,СЗ
2020,5,14,15,746,7,745,5,ЮЗ
2020,5,15,10,743,7,744,3,С
2020,5,16,13,745,8,745,3,СЗ
2020,5,17,15,745,12,745,3,З
2020,5,18,16,739,5,740,4,ЮЗ
2020,5,19,11,744,6,743,4,СЗ
2020,5,20,16,740,7,740,2,СЗ
2020,5,21,9,742,5,743,3,СЗ
2020,5,22,13,745,9,746,2,З
2020,5,23,14,749,9,749,2,С
2020,5,24,12,749,7,751,2,З
2020,5,25,18,755,10,756,3,ЮЗ
2020,5,26,16,756,11,756,1,СВ
2020,5,27,16,754,10,754,1,СЗ
2020,5,28,18,753,13,752,1,Ю
2020,5,29,26,747,19,746,2,ЮВ
2020,5,30,19,746,16,743,2,ЮВ
2020,5,31,14,741,10,742,3,С
2020,6,1,10,745,10,746,3,СВ
2020,6,2,12,746,12,746,3,СВ
2020,6,3,16,743,14,740,2,СВ
2020,6,4,21,740,14,743,4,Ю
2020,6,5,20,745,13,745,4,Ю
2020,6,6,22,747,18,747,3,ЮЗ
2020,6,7,22,749,19,749,2,ЮВ
2020,6,8,28,750,22,749,1,Ю
2020,6,9,27,751,20,751,2,ЮВ
2020,6,10,28,751,20,750,1,ЮЗ
2020,6,11,29,749,21,748,2,ЮЗ
2020,6,12,23,748,19,748,5,С
2020,6,13,11,749,12,751,3,СВ
2020,6,14,20,753,17,752,2,В
2020,6,15,22,753,19,752,2,ЮВ
2020,6,16,27,751,19,750,3,Ю
2020,6,17,28,749,20,749,1,ЮЗ
2020,6,18,28,749,22,749,1,С
2020,6,19,27,749,20,747,1,В
2020,6,20,26,746,20,746,0,Ш
2020,6,21,16,749,16,749,2,СВ
2020,6,22,23,749,17,749,2,В
2020,6,23,14,749,13,749,1,В
2020,6,24,26,750,19,752,4,С
2020,6,25,23,753,17,752,2,З
2020,6,26,23,755,18,753,2,СЗ
2020,6,27,28,748,21,745,3,З
2020,6,28,27,743,17,742,1,З
2020,6,29,21,744,15,745,3,С
2020,6,30,21,744,19,743,2,Ю
2020,7,1,24,743,18,744,3,З
2020,7,2,26,746,20,746,2,ЮЗ
2020,7,3,29,747,24,747,3,ЮЗ
2020,7,4,30,746,19,746,3,ЮЗ
2020,7,5,27,745,21,744,1,Ю
2020,7,6,28,744,22,744,1,З
2020,7,7,32,742,29,740,2,ЮВ
2020,7,8,34,739,25,740,4,Ю
2020,7,9,19,746,15,748,2,СЗ
2020,7,10,22,752,15,752,1,З
2020,7,11,26,752,20,751,3,ЮЗ
2020,7,12,28,748,20,747,2,Ю
2020,7,13,22,743,18,743,0,Ш
2020,7,14,29,737,20,736,2,СВ
2020,7,15,18,739,14,740,4,Ю
2020,7,16,16,743,15,744,4,ЮЗ
2020,7,17,19,747,15,748,1,ЮЗ
2020,7,18,20,749,17,749,2,СЗ
2020,7,19,22,748,17,747,1,СЗ
2020,7,20,24,745,17,743,2,З
2020,7,22,20,740,17,742,3,З
2020,7,23,18,743,12,745,3,З
2020,7,24,19,746,12,748,3,ЮЗ
2020,7,25,21,751,14,750,1,ЮЗ
2020,7,26,25,752,18,752,1,ЮЗ
2020,7,27,25,752,19,751,1,В
2020,7,28,28,751,18,749,1,Ю
2020,7,29,30,747,21,746,2,ЮЗ
2020,7,30,25,746,16,744,3,З
2020,7,31,21,742,17,741,3,З
2020,8,1,15,739,14,740,0,Ш
2020,8,2,15,743,13,745,1,С
2020,8,3,21,749,14,749,1,З
2020,8,4,25,751,17,751,1,СВ
2020,8,5,27,752,17,752,1,СВ
2020,8,6,26,752,18,752,1,С
2020,8,7,25,753,20,753,3,С
2020,8,8,24,751,18,749,3,С
2020,8,9,22,747,19,747,2,СЗ
2020,8,10,24,747,16,746,2,С
2020,8,11,18,746,17,746,1,СЗ
2020,8,12,17,745,12,745,2,СЗ
2020,8,13,15,743,14,745,2,С
2020,8,14,16,746,11,748,3,СЗ
2020,8,15,17,748,13,748,3,СЗ
2020,8,16,21,746,15,744,2,З
2020,8,17,24,743,14,743,3,СЗ
2020,8,18,23,744,13,745,3,СЗ
2020,8,19,21,746,12,746,2,СВ
2020,8,20,19,749,11,749,1,С
2020,8,21,21,749,12,750,3,С
2020,8,22,24,750,14,750,2,С
2020,8,23,26,748,15,747,2,ЮЗ
2020,8,24,26,745,19,745,3,ЮЗ
2020,8,25,25,746,17,746,1,Ю
2020,8,26,22,740,14,743,6,ЮЗ
2020,8,27,21,742,18,740,1,Ю
2020,8,28,20,740,15,740,1,Ю
2020,8,29,18,747,11,749,2,З
2020,8,30,27,748,21,748,5,Ю
2020,8,31,31,746,23,745,5,ЮЗ
2020,9,1,29,746,19,749,3,СЗ
2020,9,2,20,755,16,757,1,В
2020,9,3,23,758,19,757,3,ЮВ
2020,9,4,24,755,18,754,3,Ю
2020,9,5,20,752,17,752,2,Ю
2020,9,6,26,750,16,750,3,Ю
2020,9,7,28,751,20,751,3,ЮЗ
2020,9,8,19,746,11,745,5,З
2020,9,9,16,743,13,746,3,З
2020,9,10,19,742,14,740,6,ЮЗ
2020,9,11,14,748,11,751,4,З
2020,9,12,18,755,9,755,2,СЗ
2020,9,13,21,749,15,748,5,ЮЗ
2020,9,14,15,749,12,749,2,З
2020,9,15,17,749,10,749,4,СЗ
2020,9,16,16,753,7,752,2,СЗ
2020,9,17,24,743,20,739,7,Ю
2020,9,18,14,740,8,742,2,З
2020,9,19,10,744,8,745,3,СЗ
2020,9,20,13,748,6,750,4,СЗ
2020,9,21,14,748,11,748,4,З
2020,9,22,20,747,14,747,4,З
2020,9,23,22,749,13,749,2,З
2020,9,24,24,751,14,751,2,Ю
2020,9,25,23,752,16,752,3,ЮВ
2020,9,26,23,753,18,753,2,ЮВ
2020,9,27,19,756,14,756,3,ЮВ
2020,9,28,14,758,14,757,3,ЮВ
2020,9,29,17,756,15,755,3,ЮВ
2020,9,30,21,755,15,755,3,ЮВ
2020,10,1,21,756,15,756,5,Ю
2020,10,2,21,757,15,758,3,ЮВ
2020,10,3,20,758,10,758,2,ЮВ
2020,10,4,20,759,15,760,2,ЮВ
2020,10,5,20,760,14,759,3,Ю
2020,10,6,20,756,14,755,4,Ю
2020,10,7,18,755,15,755,3,Ю
2020,10,8,19,756,14,756,5,Ю
2020,10,9,19,755,14,755,4,Ю
2020,10,10,16,755,12,755,3,Ю
2020,10,11,14,752,13,752,3,Ю
2020,10,12,14,749,12,751,2,Ю
2020,10,13,17,751,15,750,3,Ю
2020,10,14,19,749,13,748,2,ЮВ
2020,10,15,17,746,11,746,5,З
2020,10,16,8,744,5,747,0,Ш
2020,10,17,6,752,4,749,2,Ю
2020,10,18,9,738,5,742,5,ЮЗ
2020,10,19,9,745,3,746,3,ЮЗ
2020,10,20,5,746,1,749,4,З
2020,10,21,3,752,1,752,2,З
2020,10,22,7,749,6,746,3,Ю
2020,10,23,14,742,13,740,3,ЮЗ
2020,10,24,13,743,8,743,3,З
2020,10,25,9,747,6,749,2,СЗ
2020,10,26,11,755,8,755,1,С
2020,10,27,9,758,5,757,3,ЮВ
2020,10,28,8,755,5,755,3,Ю
2020,10,29,9,754,4,752,3,Ю
2020,10,30,6,749,6,749,1,ЮВ
2020,10,31,7,750,7,752,2,СВ
2020,11,1,5,752,6,752,3,СВ
2020,11,2,7,752,6,753,3,В
2020,11,3,8,755,6,757,2,Ю
2020,11,4,10,758,8,758,1,ЮЗ
2020,11,5,7,752,6,749,3,ЮЗ
2020,11,6,6,740,4,743,3,З
2020,11,7,9,746,4,749,5,СЗ
2020,11,8,10,744,7,746,4,З
2020,11,9,4,753,0,752,2,З
2020,11,10,4,753,2,755,3,СЗ
2020,11,11,1,757,0,758,2,З
2020,11,12,1,758,0,758,2,З
2020,11,13,2,759,1,759,2,З
2020,11,14,3,757,0,757,0,Ш
2020,11,15,1,759,-2,761,2,ЮВ
2020,11,16,-3,763,-6,764,2,ЮВ
2020,11,17,-4,767,-7,767,4,ЮВ
2020,11,18,-3,764,-6,762,6,Ю
2020,11,19,-2,757,-2,755,4,Ю
2020,11,20,-1,753,-2,755,6,Ю
2020,11,21,-2,758,-3,758,2,Ю
2020,11,22,-2,752,-3,751,4,Ю
2020,11,23,-1,744,1,744,2,Ю
2020,11,24,2,743,1,743,1,З
2020,11,25,1,747,0,749,1,СЗ
2020,11,26,-1,751,-1,749,2,ЮЗ
2020,11,27,2,745,1,746,3,Ю
2020,11,28,2,753,2,755,0,Ш
2020,11,29,3,758,3,759,3,ЮВ
2020,11,30,-1,760,-1,760,3,ЮВ
2020,12,1,-3,761,-3,762,3,Ю
2020,12,2,-5,764,-7,763,2,ЮВ
2020,12,3,-6,762,-6,762,3,ЮВ
